78.21 -38.64 12.0 -4.38e+17 -4.42e+18 -4.86e+18 6.49e+17 -3.2e+17 6.19e+17 23  X Y mw
152.81 53.2 585.5 -1.07e+19 1.25e+19 1.84e+18 -4.43e+18 8.659999999999999e+18 -3.9e+17 23  X Y mw
-177.99 -30.83 51.2 4.5600000000000005e+18 -2.12e+17 4.3499999999999995e+18 2.79e+17 -2.12e+18 1.43e+18 23  X Y mw
65.5 27.11 15.0 2.6e+18 -1.47e+19 -1.21e+19 3.97e+18 1.8399999999999998e+19 8.38e+18 23  X Y mw
-74.81 -16.03 46.1 3.6100000000000004e+19 -2.25e+19 1.36e+19 1.54e+19 1.54e+19 -2.65e+19 23  X Y mw
-114.25 -50.03 12.0 -6000000000000000.0 3.98e+17 3.93e+17 -9.3e+16 -2.3e+16 -1.25e+18 23  X Y mw
65.04 26.7 12.0 5.2e+19 -3.88e+20 -3.36e+20 3.72e+20 2.24e+20 -2.5e+18 23  X Y mw
119.92 -7.32 550.7 -9.969999999999999e+17 1.34e+18 3.41e+17 5.2899999999999994e+17 -8.17e+17 -9e+16 23  X Y mw
-174.67 51.51 24.1 1.31e+18 -1.21e+18 1.01e+17 9.1e+17 -5.4200000000000006e+17 4.9e+17 23  X Y mw
-104.84 -4.45 16.2 -1.36e+17 4.79e+17 3.42e+17 -6.199999999999999e+16 -1.34e+17 -1.43e+18 23  X Y mw
-92.11 14.54 79.9 1.16e+17 -1.46e+18 -1.34e+18 4.13e+18 3.58e+18 2.06e+17 23  X Y mw
122.31 20.24 187.7 -7.59e+17 3.46e+17 -4.12e+17 -5.18e+17 -2.42e+17 -7.17e+17 23  X Y mw
-45.03 15.29 12.0 -2.2e+17 -2.59e+17 -4.79e+17 3000000000000000.0 -4.8e+16 1.1300000000000001e+18 23  X Y mw
-174.85 51.41 26.3 9.53e+17 -7.42e+17 2.11e+17 1.09e+18 -2.4300000000000003e+17 3.96e+17 23  X Y mw
-174.82 51.37 21.2 5.61e+18 -4.95e+18 6.59e+17 3.97e+18 -2.35e+18 1.9700000000000003e+18 23  X Y mw
-130.43 51.14 16.6 -1e+16 1.92e+17 1.82e+17 5.1e+16 5.4699999999999994e+17 -1.1300000000000001e+18 23  X Y mw
138.79 30.02 412.0 -2.8e+18 2.56e+18 -2.34e+17 2.41e+18 6.17e+18 1.64e+18 23  X Y mw
-130.61 51.11 12.0 -9.8e+16 -5.2899999999999994e+17 -6.28e+17 1000000000000000.0 4.82e+17 -1.45e+18 23  X Y mw
128.24 -7.61 128.1 4.4800000000000005e+18 -4.0799999999999995e+18 3.95e+17 4.3299999999999995e+18 -1.39e+18 -2.65e+18 23  X Y mw
-174.87 51.3 18.7 9.14e+17 -7.63e+17 1.51e+17 8.5e+17 -3.48e+17 3.46e+17 23  X Y mw
179.84 -27.73 492.0 6.25e+17 -1.24e+18 -6.19e+17 1.0199999999999999e+18 4.61e+17 2.41e+18 23  X Y mw
-99.54 17.0 23.3 1.48e+18 -1.3e+18 1.82e+17 1.38e+18 9.57e+17 -4.8699999999999994e+17 23  X Y mw
54.12 -34.89 12.0 -3.22e+17 4.22e+17 1e+17 2.6e+16 -1.65e+17 -2.2900000000000003e+18 23  X Y mw
174.04 -41.76 12.0 1.28e+18 5.03e+18 6.31e+18 -3.18e+18 -2.83e+18 3.02e+18 23  X Y mw
-78.19 5.77 20.9 -5.42e+18 1.19e+19 6.47e+18 8.6e+17 -3.13e+18 -3.31e+18 23  X Y mw
-82.13 -5.52 12.0 -2.49e+18 -1.61e+17 -2.65e+18 2.61e+17 4.32e+17 3.2e+17 23  X Y mw
-179.58 -30.46 347.9 -1.23e+18 -8.14e+17 -2.0399999999999997e+18 -1.05e+18 1.08e+17 -4e+17 23  X Y mw
129.83 -7.24 105.2 1.3e+18 -1.41e+18 -1.18e+17 1.0199999999999999e+18 -4.8e+17 -2.18e+17 23  X Y mw
-173.29 -15.16 56.2 2.5e+16 2.59e+17 2.84e+17 -1.0299999999999999e+18 -4.78e+17 -8.8e+16 23  X Y mw
167.32 -15.3 131.0 1.39e+18 1.9e+17 1.58e+18 -5.2899999999999994e+17 2.04e+17 -1.85e+17 23  X Y mw
-176.81 -23.23 169.2 -1.18e+17 1.69e+17 5.2e+16 -3.38e+17 9.689999999999999e+17 -2.22e+17 23  X Y mw
34.93 -45.89 20.7 -7.5e+16 1.9900000000000003e+18 1.91e+18 2.59e+17 1.42e+17 -2.81e+18 23  X Y mw
104.31 34.6 17.1 6.13e+17 4.41e+17 1.05e+18 -4.69e+17 -2e+16 -6.87e+17 23  X Y mw
174.17 -41.63 12.0 1.42e+18 4.62e+18 6.05e+18 -3.65e+18 -1.6e+18 1.95e+18 23  X Y mw
-71.83 -15.73 12.0 -1.1e+18 1.1400000000000001e+18 4.1e+16 -1.34e+17 -2e+16 4.1e+17 23  X Y mw
-23.51 -61.05 21.5 -2.99e+19 2.38e+19 -6e+18 3.4700000000000004e+19 -2e+17 -1.18e+20 23  X Y mw
149.78 -6.21 52.8 7.9e+18 -4.1e+17 7.49e+18 1.08e+18 2.76e+18 3.02e+18 23  X Y mw
153.98 -4.1 382.9 -1.1e+20 2.39e+19 -8.63e+19 2.74e+19 -1.39e+19 4.21e+19 23  X Y mw
100.22 -3.58 21.4 8.72e+17 -3.75e+17 4.97e+17 1.1e+18 7.15e+17 -4.61e+17 23  X Y mw
96.68 4.74 15.9 -3.9e+16 -1.51e+18 -1.55e+18 -1.07e+18 1.66e+17 5.2e+17 23  X Y mw
-42.46 10.91 18.2 -3.29e+17 -8.31e+17 -1.16e+18 6.72e+17 -1.64e+18 5.83e+18 23  X Y mw
25.19 34.22 20.0 1.56e+17 -3.1e+17 -1.54e+17 1.74e+18 7.09e+17 9.4e+16 23  X Y mw
-87.3 11.62 39.4 4.87e+18 -3.63e+18 1.25e+18 1.88e+18 1.34e+18 -2.63e+18 23  X Y mw
25.06 34.2 12.0 4.76e+17 -8.27e+17 -3.5e+17 3.66e+18 6.37e+17 1.19e+17 23  X Y mw
179.63 -33.82 200.4 7.63e+17 4.6e+16 8.09e+17 -9.7e+16 -9.89e+17 3.93e+17 23  X Y mw
107.37 -10.15 12.6 -8.960000000000001e+18 9.17e+18 2.1e+17 2.97e+18 1.07e+18 5.58e+18 23  X Y mw
166.0 -11.47 47.0 1.42e+18 -6.199999999999999e+16 1.36e+18 -6000000000000000.0 -1e+17 -3.34e+17 23  X Y mw
120.82 23.84 19.2 2.0299999999999997e+18 1.07e+17 2.14e+18 -5.6500000000000006e+17 2.2500000000000003e+18 3.5e+17 23  X Y mw
151.48 52.36 642.4 -1.27e+19 5.41e+18 -7.26e+18 -2.38e+18 9.49e+18 -5.24e+18 23  X Y mw
153.77 54.61 611.0 -1.67e+21 3.82e+20 -1.28e+21 -7.84e+20 3.57e+21 -1.55e+20 23  X Y mw
-175.29 -20.67 160.4 -4.07e+17 6.85e+17 2.7800000000000003e+17 -8.08e+17 2.99e+18 -8.59e+17 23  X Y mw
-176.88 -23.19 188.1 -4.14e+19 -5.8e+18 -4.72e+19 -4.3e+19 1.5e+20 8e+17 23  X Y mw
160.34 52.19 28.7 1.58e+18 -5.41e+17 1.04e+18 8.9e+17 -1.0299999999999999e+18 7.84e+17 23  X Y mw
160.81 52.34 18.2 9.32e+17 -3.7e+17 5.62e+17 5.4600000000000006e+17 -6.64e+17 4.59e+17 23  X Y mw
-80.99 -44.95 19.1 -2.3e+17 1.37e+18 1.1400000000000001e+18 4.69e+17 8.7e+16 3.28e+18 23  X Y mw
141.72 37.71 49.6 9.99e+17 -1.45e+17 8.54e+17 3.48e+17 -8.23e+17 3.56e+17 23  X Y mw
145.35 18.67 604.7 -1.04e+19 -5.78e+18 -1.62e+19 -1.28e+19 -7.8e+17 9.72e+18 23  X Y mw
-174.74 -17.89 242.2 -2.13e+18 1.95e+18 -1.8e+17 -9.19e+17 3.03e+18 -1.71e+18 23  X Y mw
57.73 26.55 12.0 -1.4000000000000002e+17 -9.739999999999999e+17 -1.11e+18 6.01e+17 -1.42e+17 -1.86e+18 23  X Y mw
-178.82 -28.67 356.0 3.65e+17 -1.3e+18 -9.39e+17 -1.05e+18 1.36e+18 4.83e+17 23  X Y mw
152.32 -3.82 14.1 1.08e+17 6.57e+18 6.68e+18 -8.4e+16 5.1899999999999994e+17 -1.27e+18 23  X Y mw
-102.19 18.05 26.6 1.28e+18 -1.0100000000000001e+18 2.65e+17 -6.89e+17 -6.36e+17 -7.29e+17 23  X Y mw
138.88 30.02 429.8 -1.34e+18 1.58e+18 2.45e+17 1.48e+17 1.0199999999999999e+18 -5.64e+17 23  X Y mw
157.58 49.97 23.4 1.3e+18 -4.22e+17 8.75e+17 4.73e+17 -7.28e+17 6.17e+17 23  X Y mw
130.21 -6.26 115.6 2.22e+17 -8.74e+17 -6.52e+17 -2.47e+17 -2.46e+17 -6.41e+17 23  X Y mw
103.12 30.22 21.9 9.5e+18 -1.1300000000000001e+18 8.37e+18 -3.9e+17 -1.56e+18 4.5200000000000005e+18 23  X Y mw
157.95 49.92 17.8 1.26e+18 -3.86e+17 8.71e+17 4.78e+17 -7.96e+17 6.06e+17 23  X Y mw
150.92 46.0 104.5 -1.86e+19 4.46e+19 2.6e+19 7.91e+19 -3.78e+19 5.5e+18 23  X Y mw
142.61 -3.13 18.4 5.31e+18 -2.38e+18 2.93e+18 -7.2e+17 -7.2e+18 -5.2e+18 23  X Y mw
62.21 27.89 50.8 -4.32e+20 4.28e+20 -4.0000000000000005e+18 1.4e+20 -1.39e+20 -1.95e+20 23  X Y mw
154.56 -6.74 28.9 6.37e+18 -3.54e+18 2.83e+18 3.36e+18 3.2e+18 -3.47e+18 23  X Y mw
169.51 -19.1 272.7 5.1400000000000006e+17 -3.74e+17 1.4000000000000002e+17 2.02e+17 7.67e+17 1.0000000000000001e+18 23  X Y mw
51.62 28.27 12.0 2.4e+18 -8.46e+17 1.55e+18 -7.18e+17 -4.97e+17 -3.1e+18 23  X Y mw
138.49 -3.33 73.6 -2.3e+19 -1.48e+19 -3.78e+19 1.14e+19 1.77e+18 -1.03e+19 23  X Y mw
131.02 42.77 571.9 6.56e+17 -2.5000000000000003e+17 4.07e+17 1.03e+17 3.09e+18 -4.51e+17 23  X Y mw
143.23 39.56 22.7 6.01e+17 -1.1e+16 5.9e+17 3.94e+17 -7.81e+17 1.5e+17 23  X Y mw
120.84 23.91 22.7 8.59e+17 9000000000000000.0 8.68e+17 -1.67e+17 7.71e+17 6.8e+16 23  X Y mw
-90.71 14.62 186.4 7.34e+17 -1.46e+18 -7.29e+17 1.54e+18 1.78e+18 3.5000000000000004e+16 23  X Y mw
173.45 -20.76 14.4 -1.08e+17 -1.31e+18 -1.42e+18 1.57e+17 -3.12e+17 4.61e+17 23  X Y mw
160.36 50.68 12.0 -1.17e+18 6.67e+17 -5.06e+17 3.54e+17 -4.43e+17 -7.08e+17 23  X Y mw
-23.87 -59.1 34.8 7.28e+17 -8.21e+17 -9.3e+16 -7.2e+16 -6.88e+17 -5.25e+17 23  X Y mw
148.37 -6.71 12.0 -2.16e+17 -1.18e+18 -1.39e+18 -2.58e+18 -1.35e+18 -7.33e+18 23  X Y mw
157.9 50.68 41.1 7.19e+18 -2.35e+18 4.85e+18 2.21e+18 -2.73e+18 3.53e+18 23  X Y mw
157.75 50.7 44.4 4.0200000000000005e+18 -9.4e+17 3.08e+18 9.46e+17 -1.64e+18 1.86e+18 23  X Y mw
157.93 50.83 45.1 1.88e+19 -5.79e+18 1.3e+19 5.9e+18 -7.32e+18 8.8e+18 23  X Y mw
-63.0 -27.89 585.7 -6.55e+17 -4.65e+17 -1.1200000000000001e+18 -8.37e+17 -1.17e+18 5.4200000000000006e+17 23  X Y mw
125.95 5.77 106.7 1.67e+18 2.36e+17 1.9e+18 -8.13e+17 -1.42e+18 -6.600000000000001e+16 23  X Y mw
142.51 67.65 12.0 1.11e+19 -6.75e+18 4.32e+18 2.42e+18 -7e+17 -7.98e+18 23  X Y mw
165.32 -11.02 12.0 -8.1e+17 1.21e+18 4.03e+17 -3.2e+17 1.2500000000000002e+17 4.14e+17 23  X Y mw
165.64 -10.93 18.8 -2.2800000000000003e+18 5.03e+18 2.75e+18 -1.58e+18 -3.21e+18 8.1e+18 23  X Y mw
-77.4 1.16 152.3 -1.24e+18 -7.32e+18 -8.56e+18 -9.66e+18 1.07e+19 -3.3e+19 23  X Y mw
165.92 -10.72 23.6 2.9e+17 4.2700000000000005e+18 4.5600000000000005e+18 -4.87e+18 -6.5e+18 4.62e+19 23  X Y mw
165.81 -10.91 12.2 -1.23e+18 1.5e+19 1.38e+19 2.9e+17 -5.0000000000000006e+17 1.76e+19 23  X Y mw
165.59 -10.94 15.2 -2.66e+18 3.72e+18 1.06e+18 -4.3699999999999995e+18 -8.159999999999999e+18 1.29e+19 23  X Y mw
165.05 -11.87 12.0 -1.26e+18 4.36e+17 -8.28e+17 -4.19e+17 -1.2e+16 6.26e+17 23  X Y mw
165.54 -11.34 16.0 -4.89e+17 3.03e+17 -1.86e+17 -1.33e+18 -4.02e+17 6.06e+17 23  X Y mw
164.43 -10.69 12.7 2.35e+17 1.34e+18 1.57e+18 2.44e+17 5.17e+17 -8.57e+17 23  X Y mw
165.56 -10.44 14.1 -1.68e+18 2.5e+19 2.33e+19 3.19e+18 4.05e+18 2.77e+19 23  X Y mw
164.86 -11.32 22.5 -5.42e+19 6.33e+18 -4.79e+19 -3.8e+17 -1.39e+19 1.51e+19 23  X Y mw
165.21 -11.18 20.2 6.15e+20 -2.44e+20 3.71e+20 4.38e+20 5.5800000000000007e+20 -2.96e+20 23  X Y mw
165.18 -10.9 12.0 4.39e+17 7.93e+17 1.23e+18 2.58e+17 3.7e+17 -6.98e+17 23  X Y mw
143.24 42.85 105.3 -3.27e+18 6.73e+18 3.47e+18 3.06e+19 1.63e+18 -2.13e+18 23  X Y mw
165.3 -11.24 14.4 2.44e+18 -8.94e+17 1.55e+18 2.0200000000000003e+18 2.72e+18 -1.34e+18 23  X Y mw
165.23 -11.15 13.0 2.65e+18 -7.89e+17 1.86e+18 2.4e+18 3.35e+18 -1.35e+18 23  X Y mw
165.39 -11.34 18.5 7.31e+17 -2.38e+17 4.93e+17 6.09e+17 7.81e+17 -3.24e+17 23  X Y mw
166.48 -10.64 12.0 -2.0100000000000003e+18 6.92e+17 -1.31e+18 -1.23e+17 -1.1e+16 1.07e+18 23  X Y mw
166.34 -10.42 12.0 -3.28e+17 3.27e+17 -1000000000000000.0 2.91e+17 -4.17e+17 1.45e+18 23  X Y mw
-71.18 -28.09 45.8 1.35e+19 6.5e+17 1.42e+19 2.33e+18 1.09e+19 3.9400000000000005e+18 23  X Y mw
79.76 42.57 24.4 3.17e+17 -2.2600000000000003e+18 -1.95e+18 -2.95e+17 2.01e+17 -1.04e+18 23  X Y mw
96.02 4.95 17.1 -8e+16 -1.56e+18 -1.64e+18 -7.44e+17 -1000000000000000.0 3.13e+17 23  X Y mw
-161.94 -62.6 12.0 -1.81e+17 1.66e+18 1.48e+18 -3.07e+17 -3.43e+17 -3.51e+17 23  X Y mw
-134.97 55.69 13.8 6e+17 -1.7e+20 -1.69e+20 1.09e+20 -5.96e+19 -1.29e+20 23  X Y mw
-178.59 -20.27 611.5 -7.06e+17 -2.9e+16 -7.34e+17 -7.51e+17 7.7e+17 -2.98e+17 23  X Y mw
121.45 8.68 15.0 -4.25e+17 5.06e+17 8.1e+16 -5.0500000000000006e+17 4.06e+17 1.86e+18 23  X Y mw
-82.41 6.68 17.9 -2e+16 2.33e+17 2.13e+17 2.7599999999999997e+17 -4.6e+16 -1.16e+18 23  X Y mw
-82.41 6.68 17.9 -2e+16 2.33e+17 2.13e+17 2.7599999999999997e+17 -4.6e+16 -1.16e+18 23  X Y mw
126.51 2.29 33.4 4.3299999999999995e+18 -4.31e+17 3.9e+18 -7.73e+17 1.61e+18 1.73e+18 23  X Y mw
141.69 37.43 44.3 7.96e+17 -1.3799999999999998e+17 6.59e+17 2.34e+17 -6.72e+17 3e+17 23  X Y mw
122.4 25.51 262.0 -1.19e+18 9.76e+17 -2.16e+17 -1.71e+18 1.86e+17 1.33e+17 23  X Y mw
-82.63 7.98 20.4 7.29e+18 -4.36e+18 2.92e+18 3.46e+18 3.27e+18 -3.71e+18 23  X Y mw
-91.84 13.65 25.8 1.04e+18 -6.74e+17 3.68e+17 7.48e+17 7.67e+17 -5.5100000000000006e+17 23  X Y mw
154.41 -6.62 17.2 5.47e+18 -1.67e+18 3.79e+18 4.68e+18 5.59e+18 -2.89e+18 23  X Y mw
130.57 -6.12 137.8 4.9100000000000006e+17 -2.24e+17 2.67e+17 1.74e+17 -1.36e+18 -1.72e+17 23  X Y mw
-82.71 8.0 19.0 1.0299999999999999e+18 -6.44e+17 3.82e+17 4.12e+17 4.78e+17 -5.36e+17 23  X Y mw
123.17 6.31 631.7 4.81e+17 7.35e+17 1.22e+18 -1.9700000000000003e+18 8.6e+18 -2.9e+18 23  X Y mw
126.44 2.11 35.2 1.58e+19 -3.93e+18 1.18e+19 -2.0299999999999997e+18 7.39e+18 8.26e+18 23  X Y mw
137.88 36.76 12.0 2.0299999999999997e+18 -7.19e+17 1.31e+18 -1.22e+18 2.54e+17 2.0699999999999997e+18 23  X Y mw
101.78 30.24 24.6 -2.35e+17 1.94e+18 1.71e+18 1.22e+17 -9.5e+16 5.17e+17 23  X Y mw
127.08 2.6 30.1 7.12e+18 -3.7e+17 6.74e+18 -2.93e+18 -5.3e+17 -2.89e+18 23  X Y mw
33.79 -46.27 17.6 -2.6400000000000003e+17 1.35e+18 1.08e+18 7.89e+17 1.18e+17 -2.23e+18 23  X Y mw
179.74 -37.51 20.9 -1.08e+19 3.04e+18 -7.72e+18 2.36e+18 -4.4800000000000005e+18 -7.75e+18 23  X Y mw
126.37 1.98 38.1 4.12e+19 -8.33e+18 3.29e+19 -6.1e+17 2.05e+19 2.03e+19 23  X Y mw
173.13 -15.28 12.0 -9.12e+17 9.93e+17 8e+16 -3.02e+17 -1.88e+17 6.03e+17 23  X Y mw
148.36 -6.4 41.9 9.46e+18 -1.07e+19 -1.24e+18 4.94e+18 7.5e+17 -0.0 23  X Y mw
79.97 -41.66 12.0 -1.21e+17 3.13e+18 3.01e+18 3.19e+17 -1.6e+16 5.04e+17 23  X Y mw
153.77 -61.02 19.1 -1.41e+17 1.04e+18 9e+17 8.4e+16 -2.39e+17 8.24e+17 23  X Y mw
-177.61 -19.76 445.4 1.6300000000000002e+19 -3.04e+19 -1.4e+19 -4.89e+19 1.59e+19 -3.71e+18 23  X Y mw
-111.22 -31.94 12.0 8.02e+17 -1.0000000000000001e+18 -2.03e+17 -5.97e+17 -5.4e+16 -1.0199999999999999e+18 23  X Y mw
-174.58 -15.12 13.9 6000000000000000.0 -1.2e+18 -1.19e+18 -9.3e+16 -1.74e+17 -5.17e+17 23  X Y mw
-88.45 12.33 40.8 -7.26e+19 4.82e+19 -2.44e+19 5.67e+19 4.74e+19 4.1e+19 23  X Y mw
143.25 41.06 24.0 8.61e+17 -5.3e+16 8.08e+17 4.81e+17 -1.0199999999999999e+18 2.36e+17 23  X Y mw
-111.07 -32.38 17.8 7.3e+17 -8.580000000000001e+18 -7.849999999999999e+18 -2.98e+18 8.5e+17 9.7e+17 23  X Y mw
-110.81 -32.34 12.0 2.89e+19 -3.17e+19 -2.85e+18 -7.16e+18 -8.199999999999999e+18 -8.540000000000001e+18 23  X Y mw
-108.62 23.85 15.2 -1.2399999999999998e+17 -1.61e+18 -1.74e+18 -1.87e+17 3.9e+16 4.66e+17 23  X Y mw
100.54 23.38 12.1 -3.4e+16 -1.61e+18 -1.64e+18 1.56e+17 -3.29e+17 -9.04e+17 23  X Y mw
149.58 -6.27 50.1 1.05e+18 -1.21e+18 -1.6e+17 1.53e+17 8.7e+16 -5000000000000000.0 23  X Y mw
-151.78 62.0 109.2 3.17e+17 -3.38e+18 -3.07e+18 -3.23e+17 -9.76e+17 3.4e+16 23  X Y mw
156.35 -9.46 15.3 -7.8e+16 1.16e+17 3.8e+16 1.89e+17 6.4e+16 -1.56e+18 23  X Y mw
-66.72 -23.78 227.6 -2.2700000000000003e+18 -2.14e+17 -2.48e+18 -1.92e+17 1.28e+18 -6.7e+16 23  X Y mw
144.51 13.54 140.4 -1.51e+19 1.24e+19 -2.7e+18 -8.11e+18 4.22e+18 4.19e+18 23  X Y mw
125.06 -0.36 29.2 2.41e+18 -1.57e+18 8.42e+17 6.34e+17 -1.9800000000000003e+18 1.28e+18 23  X Y mw
-114.56 -26.89 12.0 -1.42e+18 4.08e+17 -1.0100000000000001e+18 7.5e+16 2.5e+16 1.46e+18 23  X Y mw
-173.15 -21.53 46.5 1.21e+18 7.9e+16 1.29e+18 2.07e+17 3.83e+17 3.5e+17 23  X Y mw
-114.67 -26.83 12.0 -8.59e+17 6.42e+17 -2.18e+17 9.7e+16 2.74e+17 8.43e+17 23  X Y mw
-73.72 -14.61 84.5 -2.11e+19 -1.27e+18 -2.24e+19 4.4e+18 8.8e+17 -1.42e+18 23  X Y mw
-73.72 -14.61 84.5 -2.11e+19 -1.27e+18 -2.24e+19 4.4e+18 8.8e+17 -1.42e+18 23  X Y mw
-122.38 38.31 12.0 -4.8e+16 -1.09e+18 -1.1400000000000001e+18 -1.36e+17 2.5000000000000003e+17 -1.1200000000000001e+18 23  X Y mw
-71.74 -32.76 42.0 4.07e+18 3.16e+17 4.3899999999999995e+18 -1.8e+17 3.4e+18 3.6e+17 23  X Y mw
47.57 32.5 12.0 8.08e+17 -8.51e+17 -4.3e+16 5.76e+17 3.5000000000000004e+16 -3.42e+17 23  X Y mw
47.53 32.59 12.0 1.59e+18 -1.42e+18 1.71e+17 1.49e+18 6.53e+17 -1.44e+18 23  X Y mw
142.37 41.25 48.9 1.32e+18 3.4e+16 1.36e+18 5.77e+17 -1.0299999999999999e+18 3.46e+17 23  X Y mw
142.37 41.25 48.9 1.32e+18 3.4e+16 1.36e+18 5.77e+17 -1.0299999999999999e+18 3.46e+17 23  X Y mw
127.92 -7.13 19.5 3.67e+17 -2.44e+18 -2.0699999999999997e+18 -6.82e+17 -1.64e+17 -5.41e+17 23  X Y mw
127.92 -7.13 19.5 3.67e+17 -2.44e+18 -2.0699999999999997e+18 -6.82e+17 -1.64e+17 -5.41e+17 23  X Y mw
103.5 27.06 14.6 -2e+16 1.31e+18 1.29e+18 -5.5e+16 3.55e+17 1.64e+18 23  X Y mw
85.57 29.0 19.4 -8.04e+16 -7100000000000000.0 -8.75e+16 2.74e+16 1.96e+16 -7100000000000000.0 23  X Y mw
146.23 0.89 19.4 8.119999999999999e+18 -1.53e+19 -7.23e+18 -3.86e+18 -4.95e+18 -1.92e+19 23  X Y mw
146.72 -3.34 12.0 2.8e+16 -4.22e+17 -3.94e+17 4000000000000000.0 1.34e+17 -1.37e+18 23  X Y mw
146.72 -3.34 12.0 2.8e+16 -4.22e+17 -3.94e+17 4000000000000000.0 1.34e+17 -1.37e+18 23  X Y mw
-95.69 17.97 109.2 -3.95e+18 1.04e+18 -2.91e+18 7.89e+17 1.37e+18 2.45e+18 23  X Y mw
-45.59 23.86 13.7 -3.4e+16 -5.63e+17 -5.97e+17 2.8000000000000003e+17 -6.3e+16 1.43e+18 23  X Y mw
-178.32 -19.68 627.1 -6.97e+18 6.15e+18 -8.2e+17 -2.17e+19 1.93e+19 3.56e+18 23  X Y mw
148.94 44.63 66.6 2.11e+18 4.28e+17 2.54e+18 1.72e+18 -1.36e+18 6.91e+17 23  X Y mw
57.67 11.8 12.0 -2.9e+16 -1.06e+18 -1.09e+18 -4.7e+16 3.56e+17 7.09e+17 23  X Y mw
-174.18 -15.64 233.8 4.09e+17 -1.22e+17 2.8700000000000003e+17 -4.09e+17 -2.44e+18 7.59e+17 23  X Y mw
-174.18 -15.64 233.8 4.09e+17 -1.22e+17 2.8700000000000003e+17 -4.09e+17 -2.44e+18 7.59e+17 23  X Y mw
-140.34 60.41 19.1 9.7e+16 -4.55e+17 -3.58e+17 2.2e+17 -6.53e+17 9.950000000000001e+17 23  X Y mw
126.55 5.64 28.6 2.2400000000000003e+18 4.02e+17 2.64e+18 1.1e+18 -1.26e+18 9.2e+16 23  X Y mw
142.39 36.97 12.0 -5.42e+18 -8.31e+17 -6.25e+18 -2.13e+18 4.3100000000000005e+18 -2.13e+18 23  X Y mw
142.39 36.97 12.0 -5.42e+18 -8.31e+17 -6.25e+18 -2.13e+18 4.3100000000000005e+18 -2.13e+18 23  X Y mw
168.3 -17.79 114.6 1.03e+17 1.11e+18 1.22e+18 -1.44e+18 8.69e+17 -1.49e+18 23  X Y mw
168.3 -17.79 114.6 1.03e+17 1.11e+18 1.22e+18 -1.44e+18 8.69e+17 -1.49e+18 23  X Y mw
-92.7 14.8 62.9 -2.11e+19 7.71e+18 -1.34e+19 1.21e+19 1.19e+19 1.36e+19 23  X Y mw
96.74 1.72 20.0 6.43e+17 -4.16e+17 2.27e+17 9.19e+17 1.07e+18 -3.1e+17 23  X Y mw
152.89 -6.39 12.4 -4.5000000000000005e+18 3.8e+18 -7.07e+17 -2.1e+18 5e+16 1.42e+17 23  X Y mw
-176.3 -30.35 49.1 2.9e+18 -2.39e+18 5.06e+17 -5.0099999999999994e+17 1.82e+18 2.57e+18 23  X Y mw
-176.3 -30.35 49.1 2.9e+18 -2.39e+18 5.06e+17 -5.0099999999999994e+17 1.82e+18 2.57e+18 23  X Y mw
154.99 -62.31 12.0 3.7e+16 1.11e+18 1.1499999999999999e+18 -1.76e+17 1.42e+17 7.71e+17 23  X Y mw
154.99 -62.31 12.0 3.7e+16 1.11e+18 1.1499999999999999e+18 -1.76e+17 1.42e+17 7.71e+17 23  X Y mw
138.75 28.42 522.9 6.31e+17 9.15e+17 1.55e+18 1.67e+18 1.68e+18 -3.61e+17 23  X Y mw
-175.52 -15.0 15.3 -1.0000000000000001e+18 5.15e+18 4.15e+18 5.5e+17 7.5e+17 -1e+19 23  X Y mw
-175.44 -14.75 12.0 -6.86e+17 3.44e+18 2.75e+18 2.15e+17 -9.1e+16 -4.67e+18 23  X Y mw
-28.03 -55.27 14.4 1.05e+18 -7.37e+17 3.17e+17 -5.22e+17 -4.04e+17 -6.43e+17 23  X Y mw
-28.31 -55.34 21.0 9.64e+18 -9.38e+18 2.6e+17 -9.94e+18 -1.72e+19 -1.01e+19 23  X Y mw
142.76 24.52 63.2 2.15e+18 -1.2e+18 9.47e+17 -1.69e+18 4e+17 1.43e+18 23  X Y mw
176.7 52.28 12.0 -1.38e+18 -4.45e+17 -1.83e+18 -2.6199999999999997e+17 -2.18e+17 4.22e+18 23  X Y mw
178.43 52.0 104.3 -1.79e+20 -3.14e+20 -4.94e+20 7.05e+20 4.83e+20 1.62e+20 23  X Y mw
-177.3 -29.94 36.8 1.13e+19 -1.1200000000000001e+18 1.01e+19 1.41e+18 -7.91e+18 2.95e+18 23  X Y mw
-177.7 -30.03 12.0 6.33e+17 9.720000000000001e+17 1.6e+18 3.91e+18 -5.27e+18 8.35e+17 23  X Y mw
-177.13 -30.03 26.4 1.91e+19 -8.5e+17 1.83e+19 4.3299999999999995e+18 -1.72e+19 5.17e+18 23  X Y mw
166.6 -13.63 46.7 2.79e+18 -6.7e+16 2.72e+18 -9.4e+16 -8.7e+17 -6.31e+17 23  X Y mw
91.06 -10.02 13.4 3.39e+18 -2.79e+18 6.04e+17 -2.56e+18 -4.06e+17 5.08e+18 23  X Y mw
-107.5 18.99 17.0 -1.62e+17 -1.45e+18 -1.61e+18 -8.3e+16 -5.4e+16 1.84e+18 23  X Y mw
25.67 40.3 12.0 -5.06e+18 1.6300000000000002e+19 1.12e+19 -2.5000000000000003e+17 1.9e+18 2.04e+19 23  X Y mw
